'id_car_serie','id_car_model','id_car_generation','name','date_create','date_update','id_car_type'
'63538','23042','124269','Compactvan','1586888464','1586888464','1'
'63539','23407','126967','Limousine','1586888530','1586888530','1'
'63540','20120','124274','Sedan','1586888766','1586888766','1'
'63541','20120','124275','Sedan','1586888766','1586888766','1'
'63542','20120','124276','Sedan','1586888766','1586888766','1'
'63543','23046','124277','Minivan','1586888822','1586888822','1'
'63544','20121','124278','Minivan','1586888881','1586888881','1'
'63545','20121','124279','Minivan','1586888881','1586888881','1'
'63546','23047','124280','Coupe','1586889002','1586889002','1'
'63547','20976','124284','Sedan','1586889071','1586889071','1'
'63548','23408','126968','Sedan','1586889123','1586889123','1'
'63549','23050','124285','Cabriolet','1586889302','1586889302','1'
'63550','23051','124290','Sedan','1586889783','1586889783','1'
'63551','23052','124291','Cabriolet','1586889784','1586889784','1'
'63552','23053','124292','Sedan','1586889901','1586889901','1'
'63553','20217','124294','Sedan','1586890081','1586890081','1'
'63554','20218','124295','Sedan','1586890201','1586890201','1'
'63555','23056','124297','Coupe','1586890502','1586890502','1'
'63556','20220','124298','Coupe','1586890622','1586890622','1'
'63557','20220','124299','Coupe','1586890622','1586890622','1'
'63558','888','124300','Sedan','1586890744','1586890744','1'
'63559','20223','124301','Sedan','1586890802','1586890802','1'
'63560','20227','124304','Minivan','1586890805','1586890805','1'
'63561','23057','124305','Minivan','1586890863','1586890863','1'
'63562','20228','124306','Sedan','1586890921','1586890921','1'
'63563','20228','124307','Sedan','1586890921','1586890921','1'
'63564','23059','124312','Sedan','1586891222','1586891222','1'
'63565','23060','124313','Minivan','1586891401','1586891401','1'
'63566','23064','124322','Sedan','1586891585','1586891585','1'
'63567','23314','126535','Sedan','1586891641','1586891641','1'
'63568','2286','126997','Sedan','1586891762','1600762353','1'
'63569','919','126805','Sedan SWB','1586891824','1586891824','1'
'63570','919','124330','Sedan','1586891824','1586891824','1'
'63571','919','126541','Sedan','1586891824','1586891824','1'
'63572','921','124341','Coupe','1586892001','1586892001','1'
'63573','922','124344','Coupe','1586892002','1586892002','1'
'63574','2332','124351','Coupe','1586892003','1586892003','1'
'63575','20785','124353','Minivan','1586892121','1586892121','1'
'63576','23066','124354','Speedster','1586892481','1586892481','1'
'63577','22554','124355','Coupe 400 GT','1586892546','1586892546','1'
'63578','23067','124356','Coupe','1586892841','1586892841','1'
'63579','20280','124357','Coupe','1586893022','1586893022','1'
'63580','20281','124358','Coupe','1586893262','1586893262','1'
'63581','983','124359','Roadster','1586893321','1586893321','1'
'63582','20282','124360','targa','1586893441','1586893441','1'
'63583','20284','124362','Sedan','1586893623','1586893623','1'
'63584','20285','124363','Coupe','1586893681','1586893681','1'
'63585','20286','124368','Sedan','1586893685','1586893685','1'
'63586','23069','124369','Sedan','1586893922','1586893922','1'
'63587','23070','124370','Coupe','1586893983','1586893983','1'
'63588','23071','124371','Coupe','1586894222','1586894222','1'
'63589','23072','124372','Coupe','1586894281','1586894281','1'
'63590','23074','124379','Sedan','1586894763','1586894763','1'
'63591','23075','124380','Sedan','1586894764','1586894764','1'
'63592','23076','124381','Sedan','1586894822','1586894822','1'
'63593','23077','124382','Sedan','1586894881','1586894881','1'
'63594','23078','124387','Roadster','1586895005','1586895005','1'
'63595','20296','124390','Cabriolet','1586895064','1586895064','1'
'63596','1038','124391','Sedan','1586895121','1586895121','1'
'63597','1038','124392','Sedan','1586895121','1586895121','1'
'63598','1038','124393','Sedan','1586895122','1586895122','1'
'63599','1047','124396','Sedan','1586895243','1586895243','1'
'63600','23080','124397','Coupe','1586895302','1586895302','1'
'63601','23081','124398','Coupe','1586895361','1586895361','1'
'63602','20301','124404','Sedan','1586895544','1586895544','1'
'63603','1049','124405','Sedan','1586895545','1586895545','1'
'63604','23209','124406','Minivan','1586895601','1586895601','1'
'63605','1053','127022','Cabriolet','1586895841','1586895841','1'
'63606','1060','124680','Coupe','1586896201','1586896201','1'
'63607','23083','124410','Sedan','1586896263','1586896263','1'
'63608','23084','124411','Sedan','1586896321','1586896321','1'
'63609','23087','124414','SUV opened 775','1586896504','1586896504','1'
'63610','23088','124415','Roadster','1586896681','1586896681','1'
'63611','1115','124419','Sedan','1586898361','1586898361','1'
'63612','23089','124420','Coupe','1586898662','1586898662','1'
'63613','1217','124423','Sedan','1586899743','1586899743','1'
'63614','1223','124424','Sedan','1586899982','1586899982','1'
'63615','1227','124427','Coupe','1586900102','1586900102','1'
'63616','23091','124429','Roadster','1586900402','1586900402','1'
'63617','23092','124430','Roadster','1586900404','1586900404','1'
'63618','23093','124431','Roadster','1586900522','1586900522','1'
'63621','23094','124441','Coupe','1586901183','1586901183','1'
'63622','23095','124443','Roadster','1586901303','1586901303','1'
'63623','23096','124446','Sedan','1586901362','1586901362','1'
'63624','23097','124450','Coupe','1586902082','1586902082','1'
'63625','23098','124451','Roadster','1586902262','1586902262','1'
'63626','19517','124461','Coupe-Hardtop','1586902922','1586902922','1'
'63627','19517','124684','Coupe','1586902922','1586902922','1'
'63628','23104','124465','Sedan','1586903041','1586903041','1'
'63629','23105','124466','Cabriolet','1586903161','1586903161','1'
'63630','23409','126970','Sedan 1925-1929','1586903222','1586903222','1'
'63631','23106','124467','Coupe','1586903401','1586903401','1'
'63632','19290','124468','Coupe-Hardtop','1586904361','1586904361','1'
'63633','22461','124470','Sedan','1586904541','1586904541','1'
'63634','23108','124471','Coupe-Hardtop','1586904601','1586904601','1'
'63635','23109','124472','Coupe','1586904723','1586904723','1'
'63636','1515','124473','Sedan','1586904843','1586904843','1'
'63637','20497','124475','Sedan','1586905262','1586905262','1'
'63639','20507','124477','Sedan','1586905562','1586905562','1'
'63640','22624','124481','Sedan','1586905982','1586905982','1'
'63641','22624','108154','Sedan','1586905982','1586905982','1'
'63642','23111','124482','Coupe','1586906041','1586906041','1'
'63643','23114','124486','Sedan','1586906462','1586906462','1'
'63644','23115','124487','Sedan','1586906523','1586906523','1'
'63645','23116','124488','Roadster','1586906641','1586906641','1'
'63646','23117','124489','Roadster','1586906702','1586906702','1'
'63647','23120','124492','Sedan','1586906775','1586906775','1'
'63648','23120','124493','Sedan','1586906775','1586906775','1'
'63649','23120','124494','Sedan','1586906775','1586906775','1'
'63650','23121','124495','Sedan','1586906822','1586906822','1'
'63651','23121','124496','Sedan','1586906822','1586906822','1'
'63652','23122','124497','Sedan','1586906881','1586906881','1'
'63653','23124','124500','Coupe','1586907001','1586907001','1'
'63654','23126','124502','Cabriolet','1586907063','1586907063','1'
'63655','20534','124506','Sedan','1586907542','1586907542','1'
'63656','20534','124507','Sedan','1586907542','1586907542','1'
'63657','20534','124508','Sedan','1586907542','1586907542','1'
'63658','20534','124509','Sedan','1586907542','1586907542','1'
'63659','20536','124514','Sedan','1586907783','1586907783','1'
'63660','22622','124518','Sedan','1586907842','1586907842','1'
'63661','23127','124520','Sedan','1586907844','1586907844','1'
'63662','1629','124521','Sedan','1586907902','1586907902','1'
'63663','23129','124524','Cabriolet','1586907904','1586907904','1'
'63664','20542','124525','Sedan','1586907905','1586907905','1'
'63665','23163','124563','Sedan','1586908142','1586908142','1'
'63666','23164','124564','Roadster','1586908201','1586908201','1'
'63667','23164','124565','Roadster','1586908201','1586908201','1'
'63668','23165','124566','Roadster TR4A','1586908321','1586908321','1'
'63670','23134','124567','Roadster','1586908923','1586908923','1'
'63671','23135','124568','Coupe','1586909041','1586909041','1'
'63672','23136','124569','Cabriolet','1586909102','1586909102','1'
'63673','1874','124570','Sedan','1586909225','1586909225','1'
'63674','22633','124582','Compactvan','1586909284','1586909284','1'
'63675','22633','124583','Compactvan','1586909284','1586909284','1'
'63676','22633','124584','Compactvan','1586909284','1586909284','1'
'63677','22633','124585','Compactvan','1586909284','1586909284','1'
'63678','22635','124587','Coupe VXR','1586909343','1586909343','1'
'63679','23137','124589','Sedan','1586909522','1586909522','1'
'63680','23137','124590','Sedan','1586909522','1586909522','1'
'63681','23138','124597','Coupe','1586909702','1586909702','1'
'63682','23139','124598','Coupe','1586909881','1586909881','1'
'63683','23140','124599','Coupe','1586909942','1586909942','1'
'63684','1966','124600','Sedan','1586910121','1586910121','1'
'63685','23166','124602','Cabriolet','1586910302','1586910302','1'
'63686','23167','124603','Sedan','1586910361','1586910361','1'
'63687','23168','124604','Coupe','1586910481','1586910481','1'
'63688','23323','126902','SUV opened','1586910601','1586910601','1'
'63689','23410','126971','Cabriolet','1586910662','1586910662','1'
'63690','23169','124605','Sedan','1586910721','1586910721','1'
'63691','23412','126977','Sedan','1586910844','1586910844','1'
'63692','1642','124528','liftback ','1586910909','1586910909','1'
'63693','23131','124529','Sedan','1586911022','1586911022','1'
'63694','1670','124532','Coupe','1586911924','1586911924','1'
'63695','23143','124540','Sedan','1586911987','1586911987','1'
'63696','23144','124541','Sedan','1586912041','1586912041','1'
'63697','23145','124542','Sedan','1586912102','1586912102','1'
'63698','23146','124543','Sedan','1586912161','1586912161','1'
'63699','23147','124544','Sedan','1586912222','1586912222','1'
'63700','23148','124545','Sedan','1586912283','1586912283','1'
'63701','23150','124548','Coupe','1586912402','1586912402','1'
'63702','23152','124549','SUV opened','1586912582','1586912582','1'
'63703','23153','124550','Coupe','1586912642','1586912642','1'
'63704','23156','124556','Sedan','1586912882','1586912882','1'
'63705','23157','124557','Cabriolet','1586912941','1586912941','1'
'63706','23158','124558','Sedan','1586913001','1586913001','1'
'63707','20614','124559','Sedan','1586913061','1586913061','1'
'63708','20614','124560','Sedan','1586913061','1586913061','1'
'63709','1783','124561','targa','1586913303','1586913303','1'
'63710','23160','124639','Sedan','1586913421','1586913421','1'
'63711','1789','124640','Sedan','1586913482','1586913482','1'
'63712','23171','124607','liftback ','1586913729','1586913729','1'
'63713','23176','124624','Speedster','1586914026','1586914026','1'
'63714','23177','124625','Speedster','1586914082','1586914082','1'
'63715','23179','124627','liftback ','1586914142','1586914142','1'
'63716','23181','124630','Sedan','1586914209','1586914209','1'
'63717','23182','124631','Sedan','1586914442','1586914442','1'
'63718','23185','124632','Sedan','1586914565','1586914565','1'
'63719','23187','124633','SUV opened','1586914683','1586914683','1'
'63720','23188','124634','Sedan','1586914982','1586914982','1'
'63721','23308','124729','Van','1586915525','1586915525','1'
'63722','23189','124637','Cabriolet','1586915763','1586915763','1'
'63723','23190','124638','Sedan','1586915883','1586915883','1'
'63724','23221','122676','Roadster','1587982862','1587982862','1'
'63725','2273','122688','Coupe','1587983046','1587983046','1'
'63726','2274','122691','Roadster','1587983048','1587983048','1'
'63727','19773','122701','Sedan Gran Coupe','1587983102','1587983102','1'
'63728','159','122728','Roadster','1587983655','1587983655','1'
'63730','1476','126831','Hatchback 5 doors','1587990652','1587990652','1'
'63731','23422','127027','Hatchback 5 doors','1587990983','1587990983','1'
'63732','23423','127030','Crossover','1587991358','1587991358','1'
'63733','935','126947','Sedan','1588001763','1588001763','1'
'63734','1021','123065','Sedan','1588003442','1588003442','1'
'63735','1024','123070','Sedan','1588003622','1588003622','1'
'63736','2336','123073','Coupe','1588003982','1588003982','1'
'63737','22846','123108','Coupe','1588004884','1588004884','1'
'63738','22848','123120','Sedan','1588005126','1588005126','1'
'63739','23424','127035','Sedan','1589915223','1589915223','1'
'63740','20012','127037','Coupe','1589989134','1589989134','1'
'63741','20013','127039','Coupe','1589990894','1589990913','1'
'63742','1536','123513','Coupe','1589991627','1589991627','1'
'63743','1536','123513','Roadster','1589996231','1589996231','1'
'63746','23425','127045','Crossover','1591112951','1591112951','1'
'63747','23426','127046','Coupe','1591117326','1591117326','1'
'63748','23426','127047','Coupe','1591117585','1591117585','1'
'63749','23426','127048','Coupe','1591619484','1591619484','1'
'63750','23280','123996','SUV','1591624372','1591624408','1'
'63751','23414','126986','Crossover','1591624788','1591624788','1'
'63752','23427','127049','Crossover','1591625196','1591625196','1'
